34.418,20.928
51.735,5.8833
83.035,10.626
48.828,-24.865
60.825,-4.6921
49.21,5.2497
63.284,20.14
32.663,-0.58368
44.419,29.116
24.741,22.367
38.498,11.921
28.69,17.282
38.49,4.8273
50.028,24.749
37.223,14.455
54.929,56.068
42.547,23.525
53.462,10.407
34.282,20.179
49.036,-3.6887
50.005,2.9205
30.804,-4.177
50.086,14.721
14.474,1.5299
41.293,-15.577
47.716,-12.501
48.166,33.662
28.892,13.154
39.686,22.809
35.843,-1.2815
45.643,17.469
58.669,-1.2214
54.282,9.0406
64.477,-8.5569
52.719,0.43081
69.133,11.002
36.353,24.534
33.505,25.043
22.394,19.077
55.611,0.17401
10.151,4.7994
55.169,12.568
56.211,0.71413
29.216,32.782
48.009,19.731
62.663,-11.966
45.561,9.0229
43.298,15.288
67.279,12.107
31.217,-7.0869
48.479,-2.0834
15.379,5.0662
12.428,33.713
-9.4486,22.074
17.519,16.136
5.0832,32.244
0.37234,37.265
4.2436,11.562
8.3251,22.456
17.18,28.183
-7.6781,19.221
18.616,27.867
3.9671,8.824
-8.4871,17.618
17.214,20.724
24.784,37.794
1.3701,22.958
36.696,27.625
-2.9663,21.265
1.7698,32.086
26.739,43.104
-4.902,10.484
-6.6535,22.783
33.41,30.107
18.783,41.607
-21.819,21.069
20.287,16.412
21.825,18.984
3.3061,38.669
39.231,24.724
29.128,21.853
-9.2313,-3.2476
6.9584,35.307
1.5896,26.007
-6.5978,40.41
28.77,26.747
21.878,25.382
23.145,23.796
21.467,18.391
-18.811,30.114
-13.796,35.535
-11.525,28.136
8.4487,23.621
13.171,11.785
12.055,15.727
0.56188,22.113
43.307,37.669
-3.5577,18.658
20.719,8.9229
0.36315,34.149
22.283,25.752
32.618,34.638
26.206,24.86
-5.7393,32.034
-6.1259,37.204
20.203,18.09
18.295,25.253
0.37081,35.8
2.0555,27.213
11.44,37.131
-5.4195,10.879
-7.6807,24.057
2.2111,28.35
15.985,-3.2224
27.362,18.603
-8.5552,39.092
-14.741,21.668
3.7069,32.002
1.9374,22.471
-17.955,26.783
2.0422,19.317
9.2067,24.965
-19.336,38.637
-7.7023,14.009
8.7922,6.332
3.9307,35.496
33.941,34.999
-13.346,33.559
11.377,23.149
-3.0045,30.787
-5.8108,26.359
-7.955,26.312
14.448,27.992
10.187,35.939
-4.5289,30.662
22.986,9.2104
-12.927,37.709
7.8126,32.832
35.277,16.593
4.4231,15.771
26.663,20.571
-30.722,36.746
13.577,32.134
20.777,28.48
7.2626,26.173
26.551,31.403
-7.2207,7.4523
9.0211,22.217
13.186,37.905
-1.1106,18.162
15.4,31.714
-0.61008,25.883
-36.773,32.376
6.7156,32.131
2.8588,41.875
27.345,16.438
12.11,25.268
32.537,29.64
8.0751,32.791
12.608,38.994
9.9087,23.082
6.1356,18.314
-11.659,30.851
29.086,25.626
19.712,9.7404
0.70604,24.968
28.759,30.616
12.952,33.538
-10.494,15.578
-2.2277,4.6563
5.6463,16.013
7.6115,13.305
5.5276,22.758
-2.3911,23.525
19.437,34.098
10.842,34.057
-19.63,21.493
-5.738,3.9864
15.138,24.883
29.715,31.777
13.887,25.561
14.772,14.575
16.94,31.48
-7.2784,31.333
10.989,30.209
9.1992,26.497
5.0351,29.116
-4.9097,19.848
4.0441,40.85
-8.2289,10.269
5.5227,20.519
-11.772,21.311
-7.2784,13.146
-20.321,18.363
-23.89,14.015
6.5471,20.513
38.329,29.914
7.1006,36.032
6.1532,5.7603
15.11,7.5619
1.9342,25.838
-4.1727,10.427
5.9389,27.495
-6.2292,35.01
3.5237,33.481
1.5071,18.999
-7.9866,24.61
-0.63608,16.792
31.334,10.905
3.1591,27.531
-3.8902,30.849
1.8274,32.066
8.3482,32.75
-16.909,27.572
26.374,45.598
-1.3717,33.006
31.476,15.408
15.044,17.633
6.8728,32.073
-0.43934,9.5263
16.266,32.969
20.479,36.428
0.31995,5.6958
27.241,33.67
-21.833,23.034
1.6909,26.709
20.678,39.943
-1.4696,35.338
1.7747,18.68
27.383,12.804
-7.1734,22.836
14.722,14.468
9.0662,24.696
-2.6518,3.8984
-19.896,14.863
6.0692,23.694
-0.93838,42.278
-7.6723,33.079
-3.368,14.846
0.15803,32.333
33.388,14.509
3.9531,12.997
-13.834,35.976
-8.5409,34.8
-7.1642,22.478
27.681,39.763
-22.416,36.327
-13.152,43.369
-4.4967,19.244
-16.756,42.081
-14.221,28.299
1.5654,32.445
8.735,35.215
35.421,28.259
-15.092,2.6485
3.9619,23.924
11.079,31.589
22.001,22.751
-2.9673,19.605
5.5543,21.821
-22.373,25.895
0.85598,28.23
-12.936,31.861
6.4389,20.737
-0.28014,19.171
14.269,31.58
7.0662,22.387
6.3285,17.773
-17.318,27.193
33.173,3.622
-12.511,4.9591
-16.273,34.342
6.28,30.36
23.183,14.397
12.893,11.998
-12.7,16.392
4.3263,12.873
15.276,37.921
34.011,32.202
-4.5453,36.3
5.9468,33.596
-8.7869,21.381
-3.7852,26.846
-12.132,17.238
15.79,19.16
-19,9.2108
32.495,36.16
-4.0599,29.873
10.354,30.572
11.162,32.507
42.407,16.534
-18.423,30.264
-2.2162,19.967
40.692,17.936
-12.133,5.6348
-9.3732,16.074
-12.355,21.098
14.953,23.78
-17.403,4.9681
-6.1266,21.585
-17.505,29.523
-39.28,72.625
-30.963,98.961
-40.458,85.853
-56.831,85.07
-42.519,57.28
3.6952,94.9
-17.071,47.781
-17.851,91.768
-40.226,88.247
-27.779,74.938
-48.369,91.587
-13.296,81.035
-38.944,83.776
-34.5,82.948
-55.547,73.357
-38.595,119.87
-22.482,59.863
-42.168,84.87
-46.11,60.29
-9.7407,93.042
-22.107,61.514
-46.87,81.019
-47.864,56.531
-34.153,104.88
-14.084,47.827
-37.36,73.536
-20.956,108.15
-37.156,55.186
-39.299,91.255
-11.941,71.192
-51.458,80.202
-22.971,72.092
-33.673,93.976
-44.817,102.26
-17.698,99.358
-51.158,78.352
-30.79,78.469
-16.033,117.48
-24.818,84.379
-38.259,106.75
-7.9453,61.7
-19.229,76.623
-34.568,62.076
-40.063,92.044
-49.016,94.467
-39.741,88.899
-46.742,90.742
-35.752,79.209
-30.51,82.791
-31.015,61.978
-22.795,86.266
-16.771,72.364
-23.938,57.654
-20.057,80.404
-9.954,87.664
-47.958,83.467
-56.832,55.317
-26.517,95.268
-39.603,52.832
-42.68,64.84
-60.185,79.336
-36.271,86.315
-52.466,56.755
-42.18,72.228
-19.394,80.12
-55.541,71.242
-30.333,79.85
-38.16,102.42
-8.7217,82.195
-46.432,72.106
-31.022,59.531
-18.552,82.133
-31.763,105.53
-63.936,60.249
-40.378,74.922
-36.196,67.391
-28.086,51.301
-58.993,80.632
-23.225,86.632
-30.912,82.113
-36.951,94.622
-31.824,66.749
-50.704,83.731
-25.476,73.406
-32.026,60.915
-26.451,86.436
-70.333,71.448
-21.569,84.271
-34.089,95.788
-53.239,87.852
-36.283,59.71
-38.42,68.03
-8.5651,79.345
-50.515,83.764
-23.907,94.131
-40.801,102.97
-10.645,62.721
-31.479,97.415
-49.545,94.04
-55.373,74.265
-22.174,115.78
-23.381,80.137
-25.477,60.635
-26.995,67.314
-42.025,91.612
-30.661,87.776
-30.735,73.158
-38.756,89.772
-30.569,78.389
-34.177,88.845
-26.444,107.38
-57.112,82.361
-56.59,89.889
-31.011,88.13
-49.158,82.357
-70.767,94.633
-29.925,70.654
-32.112,69.266
-18.851,50.853
-47.932,85.347
-29.39,80.209
-10.886,83.752
-33.387,80.564
-42.608,104.63
-54.663,96.059
-34.181,47.77
-58.006,83.288
-62.839,90.524
-2.5033,70.138
-38.389,81.382
-31.763,78.298
-28.026,66.325
-36.77,73.247
-37.711,72.029
-37.683,76.313
-61.835,66.397
-44.608,81.546
9.5379,90.671
-40.177,54.463
-26.294,58.843
-10.959,73.738
-16.048,81.639
-39.947,77.767
-27.736,56.339
-42.748,71.477
-29.743,86.373
-34.565,84.32
-36.182,65.554
-40.516,94.595
-5.5099,85.632
-40.672,76.183
-27.777,75.961
-42.695,66.495
-27.403,114.67
-55.889,94.703
-31.543,90.091
-33.927,74.362
-39.186,79.821
-41.106,104.28
-43.238,73.88
-63.971,96.855
-34.904,97.292
-46.672,103.34
-39.989,89.591
-45.53,74.998
-38.541,81.167
-29.921,81.1
-43.333,101.64
-17.349,65.966
-30.834,90.367
-32.075,104.77
-37.403,73.151
-20.944,52.046
-34.359,103.77
-47.362,61.342
-20.757,74.447
-17.469,61.587
-23.301,73.832
-30.192,78.792
-15.26,75.081
-39.436,110.17
-1.1632,70.966
-33.999,103.28
-31.875,68.157
-34.025,77.866
-26.496,76.033
-46.046,63.319
-78.125,90.352
-18.853,69.125
-44.415,90.903
-50.948,90.12
-36.422,84.823
-43.905,59.196
-43.303,87.261
-50.195,103.54
-29.89,85.153
-36.097,55.848
-34.166,68.889
-16.807,64.127
-53.072,93.175
-28.496,76.076
-33.324,87.191
-46.055,62.055
-15.031,81.029
-29.376,62.977
-38.869,85.836
-28.812,54.961
-12.145,75.159
-19.649,103.03
-17.258,79.195
-18.177,53.474
-27.332,50.858
-31.903,64.935
-37.955,98.139
-11.473,77.448
-30.314,75.487
-36.553,79.294
-43.572,87.103
-63.166,78.967
-23.646,67.675
-36.11,88.906
-17.498,71.564
-49.205,77.842
-53.456,83.933
-15.496,91.838
-23.208,79.476
-71.525,96.809
-45.952,96.252
-31.384,78.807
-32.011,85.957
-82.017,94.498
-35.95,73.818
-52.981,92.368
-31.947,77.009
-19.614,71.099
-37.709,70.329
-22.043,78.267
-64.549,77.44
-29.521,89.677
-48.692,65.051
-46.458,84.525
-17.456,71.161
-46.9,91.561
-25.744,81.818
-5.6573,85.198
-34.026,73.756
-44.99,78.259
-2.0775,97.348
-10.811,62.499
-41.658,70.532
